session_id,user_id,evse_id,start_ts,end_ts,session_type,energy_kwh,import_kwh,export_kwh,net_kwh,tariff_model
run_20260217_222909-0351,user-010,EVSE-046,2026-02-17T01:28:30.411655Z,2026-02-17T02:43:30.411655Z,,9.039,,,,TOU
run_20260217_222909-0352,user-006,EVSE-046,2026-02-17T21:56:09.514595Z,2026-02-17T22:56:09.514595Z,,21.87,,,,TOU
run_20260217_222909-0353,user-005,EVSE-038,2026-02-17T16:33:17.618410Z,2026-02-17T17:33:17.618410Z,,10.788,,,,TOU
run_20260217_222909-0354,user-008,EVSE-036,2026-02-17T14:08:22.922003Z,2026-02-17T14:28:22.922003Z,,6.823,,,,TOU
run_20260217_222909-0355,user-004,EVSE-006,2026-02-17T22:48:33.415685Z,2026-02-17T23:18:33.415685Z,,3.544,,,,TOU
run_20260217_222909-0356,user-007,EVSE-048,2026-02-17T00:08:01.280393Z,2026-02-17T00:38:01.280393Z,,10.281,,,,TOU
run_20260217_222909-0357,user-001,EVSE-018,2026-02-17T21:44:53.888732Z,2026-02-17T22:24:53.888732Z,,7.57,,,,TOU
run_20260217_222909-0358,user-007,EVSE-039,2026-02-17T11:23:30.567520Z,2026-02-17T11:53:30.567520Z,,11.907,,,,TOU
run_20260217_222909-0359,user-005,EVSE-012,2026-02-17T13:44:02.568521Z,2026-02-17T14:24:02.568521Z,,6.704,,,,TOU
run_20260217_222909-0360,user-004,EVSE-027,2026-02-17T06:58:38.077368Z,2026-02-17T07:28:38.077368Z,,3.731,,,,TOU
run_20260217_222909-0361,user-006,EVSE-050,2026-02-17T15:35:30.236160Z,2026-02-17T16:05:30.236160Z,,3.541,,,,TOU
run_20260217_222909-0362,user-006,EVSE-004,2026-02-17T15:47:26.359036Z,2026-02-17T17:02:26.359036Z,,28.328,,,,TOU
run_20260217_222909-0363,user-005,EVSE-002,2026-02-17T10:25:28.955818Z,2026-02-17T11:05:28.955818Z,,13.864,,,,TOU
run_20260217_222909-0364,user-007,EVSE-046,2026-02-17T08:56:49.462766Z,2026-02-17T09:26:49.462766Z,,11.129,,,,TOU
run_20260217_222909-0365,user-007,EVSE-050,2026-02-17T21:54:00.671377Z,2026-02-17T22:24:00.671377Z,,5.736,,,,TOU
run_20260217_222909-0366,user-002,EVSE-034,2026-02-17T13:19:57.918366Z,2026-02-17T13:39:57.918366Z,,3.728,,,,TOU
run_20260217_222909-0367,user-006,EVSE-046,2026-02-17T20:32:39.307857Z,2026-02-17T20:52:39.307857Z,,7.348,,,,TOU
run_20260217_222909-0368,user-002,EVSE-007,2026-02-17T23:53:04.907298Z,2026-02-18T00:13:04.907298Z,,6.852,,,,TOU
run_20260217_222909-0369,user-005,EVSE-018,2026-02-17T23:26:37.705436Z,2026-02-18T00:06:37.705436Z,,15.388,,,,TOU
run_20260217_222909-0370,user-010,EVSE-019,2026-02-17T10:33:08.334029Z,2026-02-17T10:53:08.334029Z,,2.311,,,,TOU
run_20260217_222909-0371,user-003,EVSE-022,2026-02-17T22:16:24.615927Z,2026-02-17T23:31:24.615927Z,,13.911,,,,TOU
run_20260217_222909-0372,user-009,EVSE-024,2026-02-17T22:05:53.659518Z,2026-02-17T23:05:53.659518Z,,22.228,,,,TOU
run_20260217_222909-0373,user-006,EVSE-033,2026-02-17T05:03:09.519772Z,2026-02-17T05:43:09.519772Z,,7.459,,,,TOU
run_20260217_222909-0374,user-002,EVSE-036,2026-02-17T16:09:44.855475Z,2026-02-17T16:29:44.855475Z,,3.514,,,,TOU
run_20260217_222909-0375,user-008,EVSE-005,2026-02-17T14:46:18.257962Z,2026-02-17T15:26:18.257962Z,,4.749,,,,TOU
run_20260217_222909-0376,user-010,EVSE-020,2026-02-17T03:54:04.956051Z,2026-02-17T04:14:04.956051Z,,7.384,,,,TOU
run_20260217_222909-0377,user-002,EVSE-020,2026-02-17T09:37:30.406710Z,2026-02-17T10:52:30.406710Z,,13.629,,,,TOU
run_20260217_222909-0378,user-005,EVSE-023,2026-02-17T01:56:21.459811Z,2026-02-17T02:56:21.459811Z,,23.211,,,,TOU
run_20260217_222909-0379,user-005,EVSE-043,2026-02-17T03:12:25.279378Z,2026-02-17T03:42:25.279378Z,,5.392,,,,TOU
run_20260217_222909-0380,user-003,EVSE-042,2026-02-17T19:27:57.201190Z,2026-02-17T20:27:57.201190Z,,11.355,,,,TOU
run_20260217_222909-0381,user-008,EVSE-003,2026-02-17T02:32:14.474666Z,2026-02-17T03:47:14.474666Z,,13.341,,,,TOU
run_20260217_222909-0382,user-010,EVSE-034,2026-02-17T12:23:05.633387Z,2026-02-17T13:03:05.633387Z,,4.538,,,,TOU
run_20260217_222909-0383,user-010,EVSE-047,2026-02-17T21:51:38.235297Z,2026-02-17T22:51:38.235297Z,,21.583,,,,TOU
run_20260217_222909-0384,user-006,EVSE-037,2026-02-17T00:55:45.775466Z,2026-02-17T01:35:45.775466Z,,7.193,,,,TOU
run_20260217_222909-0385,user-005,EVSE-045,2026-02-17T04:34:11.404636Z,2026-02-17T05:49:11.404636Z,,9.264,,,,TOU
run_20260217_222909-0386,user-003,EVSE-032,2026-02-17T04:47:54.258646Z,2026-02-17T05:07:54.258646Z,,3.674,,,,TOU
run_20260217_222909-0387,user-007,EVSE-049,2026-02-17T05:29:40.223018Z,2026-02-17T05:59:40.223018Z,,10.875,,,,TOU
run_20260217_222909-0388,user-001,EVSE-044,2026-02-17T19:57:39.325721Z,2026-02-17T20:57:39.325721Z,,11.134,,,,TOU
run_20260217_222909-0389,user-009,EVSE-042,2026-02-17T07:35:39.486737Z,2026-02-17T07:55:39.486737Z,,2.465,,,,TOU
run_20260217_222909-0390,user-006,EVSE-047,2026-02-17T17:29:43.823476Z,2026-02-17T17:49:43.823476Z,,3.535,,,,TOU
run_20260217_222909-0391,user-004,EVSE-029,2026-02-17T11:30:16.119373Z,2026-02-17T12:00:16.119373Z,,5.208,,,,TOU
run_20260217_222909-0392,user-005,EVSE-014,2026-02-17T17:56:16.176343Z,2026-02-17T18:16:16.176343Z,,2.282,,,,TOU
run_20260217_222909-0393,user-002,EVSE-037,2026-02-17T06:59:22.310856Z,2026-02-17T07:19:22.310856Z,,2.252,,,,TOU
run_20260217_222909-0394,user-003,EVSE-045,2026-02-17T02:28:45.459137Z,2026-02-17T02:58:45.459137Z,,5.721,,,,TOU
run_20260217_222909-0395,user-006,EVSE-017,2026-02-17T17:48:26.118160Z,2026-02-17T18:08:26.118160Z,,3.572,,,,TOU
run_20260217_222909-0396,user-002,EVSE-007,2026-02-17T12:10:55.237655Z,2026-02-17T12:40:55.237655Z,,11.107,,,,TOU
run_20260217_222909-0397,user-005,EVSE-010,2026-02-17T21:30:15.993182Z,2026-02-17T21:50:15.993182Z,,2.253,,,,TOU
run_20260217_222909-0398,user-001,EVSE-025,2026-02-17T01:35:37.982287Z,2026-02-17T02:35:37.982287Z,,10.775,,,,TOU
run_20260217_222909-0399,user-008,EVSE-043,2026-02-17T21:04:28.004615Z,2026-02-17T22:19:28.004615Z,,13.76,,,,TOU
run_20260217_222909-0400,user-007,EVSE-005,2026-02-17T02:28:05.795706Z,2026-02-17T03:08:05.795706Z,,7.497,,,,TOU
run_20260217_222909-0401,user-005,EVSE-005,2026-02-17T11:59:27.289309Z,2026-02-17T12:59:27.289309Z,,7.222,,,,TOU
run_20260217_222909-0402,user-003,EVSE-001,2026-02-17T12:14:59.496769Z,2026-02-17T12:34:59.496769Z,,3.841,,,,TOU
run_20260217_222909-0403,user-001,EVSE-008,2026-02-17T02:16:17.172906Z,2026-02-17T02:36:17.172906Z,,3.643,,,,TOU
run_20260217_222909-0404,user-010,EVSE-035,2026-02-17T18:41:22.533905Z,2026-02-17T19:11:22.533905Z,,5.655,,,,TOU
run_20260217_222909-0405,user-004,EVSE-012,2026-02-17T05:38:30.710963Z,2026-02-17T06:53:30.710963Z,,8.924,,,,TOU
run_20260217_222909-0406,user-010,EVSE-006,2026-02-17T02:41:50.531734Z,2026-02-17T03:41:50.531734Z,,21.222,,,,TOU
run_20260217_222909-0407,user-005,EVSE-024,2026-02-17T15:38:05.451824Z,2026-02-17T15:58:05.451824Z,,7.547,,,,TOU
run_20260217_222909-0408,user-009,EVSE-028,2026-02-17T11:48:08.478629Z,2026-02-17T12:48:08.478629Z,,21.307,,,,TOU
run_20260217_222909-0409,user-010,EVSE-021,2026-02-17T04:39:34.722518Z,2026-02-17T05:39:34.722518Z,,7.155,,,,TOU
run_20260217_222909-0410,user-002,EVSE-031,2026-02-17T16:09:22.175785Z,2026-02-17T16:29:22.175785Z,,2.288,,,,TOU
run_20260217_222909-0411,user-001,EVSE-018,2026-02-17T02:36:41.763888Z,2026-02-17T03:06:41.763888Z,,3.641,,,,TOU
run_20260217_222909-0412,user-003,EVSE-027,2026-02-17T23:12:47.026947Z,2026-02-18T00:27:47.026947Z,,8.741,,,,TOU
run_20260217_222909-0413,user-008,EVSE-028,2026-02-17T03:17:26.001809Z,2026-02-17T03:47:26.001809Z,,11.04,,,,TOU
run_20260217_222909-0414,user-010,EVSE-023,2026-02-17T01:16:23.796563Z,2026-02-17T02:31:23.796563Z,,8.817,,,,TOU
run_20260217_222909-0415,user-002,EVSE-024,2026-02-17T23:36:03.633791Z,2026-02-18T00:16:03.633791Z,,4.635,,,,TOU
run_20260217_222909-0416,user-001,EVSE-018,2026-02-17T03:20:02.938954Z,2026-02-17T03:40:02.938954Z,,3.708,,,,TOU
run_20260217_222909-0417,user-010,EVSE-004,2026-02-17T10:57:53.606803Z,2026-02-17T11:27:53.606803Z,,11.746,,,,TOU
run_20260217_222909-0418,user-006,EVSE-050,2026-02-17T12:48:53.511588Z,2026-02-17T13:08:53.511588Z,,3.598,,,,TOU
run_20260217_222909-0419,user-006,EVSE-014,2026-02-17T18:15:22.134257Z,2026-02-17T18:35:22.134257Z,,6.33,,,,TOU
run_20260217_222909-0420,user-004,EVSE-044,2026-02-17T16:17:31.926257Z,2026-02-17T16:57:31.926257Z,,14.47,,,,TOU
run_20260217_222909-0421,user-005,EVSE-019,2026-02-17T13:08:09.067741Z,2026-02-17T13:48:09.067741Z,,15.481,,,,TOU
run_20260217_222909-0422,user-002,EVSE-009,2026-02-17T21:21:30.870861Z,2026-02-17T22:01:30.870861Z,,4.775,,,,TOU
run_20260217_222909-0423,user-007,EVSE-034,2026-02-17T13:19:50.491502Z,2026-02-17T13:39:50.491502Z,,3.726,,,,TOU
run_20260217_222909-0424,user-007,EVSE-017,2026-02-17T10:05:39.922079Z,2026-02-17T10:45:39.922079Z,,6.987,,,,TOU
run_20260217_222909-0425,user-006,EVSE-046,2026-02-17T00:41:09.442220Z,2026-02-17T01:01:09.442220Z,,2.445,,,,TOU
run_20260217_222909-0426,user-003,EVSE-036,2026-02-17T00:37:34.993889Z,2026-02-17T01:07:34.993889Z,,3.75,,,,TOU
run_20260217_222909-0427,user-006,EVSE-050,2026-02-17T00:30:38.850553Z,2026-02-17T01:00:38.850553Z,,5.555,,,,TOU
run_20260217_222909-0428,user-008,EVSE-049,2026-02-17T01:42:57.104567Z,2026-02-17T02:12:57.104567Z,,3.555,,,,TOU
run_20260217_222909-0429,user-010,EVSE-038,2026-02-17T07:58:40.900002Z,2026-02-17T09:13:40.900002Z,,27.57,,,,TOU
run_20260217_222909-0430,user-005,EVSE-026,2026-02-17T19:17:10.165815Z,2026-02-17T19:37:10.165815Z,,7.622,,,,TOU
run_20260217_222909-0431,user-006,EVSE-047,2026-02-17T09:30:25.950033Z,2026-02-17T10:45:25.950033Z,,9.368,,,,TOU
run_20260217_222909-0432,user-007,EVSE-018,2026-02-17T06:29:48.483462Z,2026-02-17T07:29:48.483462Z,,7.318,,,,TOU
run_20260217_222909-0433,user-009,EVSE-041,2026-02-17T12:53:32.835060Z,2026-02-17T14:08:32.835060Z,,9.063,,,,TOU
run_20260217_222909-0434,user-005,EVSE-008,2026-02-17T13:58:17.654885Z,2026-02-17T14:58:17.654885Z,,21.242,,,,TOU
run_20260217_222909-0435,user-010,EVSE-023,2026-02-17T23:33:44.105043Z,2026-02-18T00:13:44.105043Z,,4.7,,,,TOU
run_20260217_222909-0436,user-005,EVSE-011,2026-02-17T11:16:21.494697Z,2026-02-17T11:36:21.494697Z,,7.441,,,,TOU
run_20260217_222909-0437,user-006,EVSE-032,2026-02-17T04:08:22.579493Z,2026-02-17T04:48:22.579493Z,,7.213,,,,TOU
run_20260217_222909-0438,user-003,EVSE-035,2026-02-17T21:31:31.097062Z,2026-02-17T22:01:31.097062Z,,11.102,,,,TOU
run_20260217_222909-0439,user-002,EVSE-024,2026-02-17T13:58:01.283359Z,2026-02-17T14:18:01.283359Z,,2.289,,,,TOU
run_20260217_222909-0440,user-008,EVSE-049,2026-02-17T02:37:47.640303Z,2026-02-17T03:52:47.640303Z,,27.285,,,,TOU
run_20260217_222909-0441,user-004,EVSE-018,2026-02-17T21:23:44.578207Z,2026-02-17T22:38:44.578207Z,,28.298,,,,TOU
run_20260217_222909-0442,user-006,EVSE-045,2026-02-17T15:31:49.637171Z,2026-02-17T16:46:49.637171Z,,27.894,,,,TOU
run_20260217_222909-0443,user-008,EVSE-027,2026-02-17T07:49:07.379678Z,2026-02-17T08:09:07.379678Z,,2.221,,,,TOU
run_20260217_222909-0444,user-006,EVSE-003,2026-02-17T21:00:59.629226Z,2026-02-17T21:20:59.629226Z,,7.807,,,,TOU
run_20260217_222909-0445,user-008,EVSE-005,2026-02-17T21:12:21.566758Z,2026-02-17T21:52:21.566758Z,,7.133,,,,TOU
run_20260217_222909-0446,user-008,EVSE-045,2026-02-17T01:26:43.315050Z,2026-02-17T02:06:43.315050Z,,4.727,,,,TOU
run_20260217_222909-0447,user-002,EVSE-028,2026-02-17T06:11:20.261412Z,2026-02-17T06:41:20.261412Z,,3.755,,,,TOU
run_20260217_222909-0448,user-005,EVSE-009,2026-02-17T05:37:39.810146Z,2026-02-17T06:52:39.810146Z,,27.519,,,,TOU
run_20260217_222909-0449,user-001,EVSE-032,2026-02-17T04:03:21.002711Z,2026-02-17T05:03:21.002711Z,,21.456,,,,TOU
run_20260217_222909-0450,user-005,EVSE-025,2026-02-17T10:57:53.346885Z,2026-02-17T12:12:53.346885Z,,28.006,,,,TOU
run_20260217_222909-0451,user-002,EVSE-004,2026-02-17T10:19:50.908679Z,2026-02-17T11:19:50.908679Z,,21.907,,,,TOU
run_20260217_222909-0452,user-001,EVSE-004,2026-02-17T20:54:23.687301Z,2026-02-17T21:34:23.687301Z,,7.164,,,,TOU
run_20260217_222909-0453,user-004,EVSE-028,2026-02-17T18:21:08.651559Z,2026-02-17T19:01:08.651559Z,,15.606,,,,TOU
run_20260217_222909-0454,user-007,EVSE-020,2026-02-17T17:35:04.128314Z,2026-02-17T18:35:04.128314Z,,21.779,,,,TOU
run_20260217_222909-0455,user-007,EVSE-015,2026-02-17T19:08:28.054642Z,2026-02-17T19:28:28.054642Z,,7.34,,,,TOU
run_20260217_222909-0456,user-002,EVSE-033,2026-02-17T06:45:30.128761Z,2026-02-17T08:00:30.128761Z,,8.897,,,,TOU
run_20260217_222909-0457,user-009,EVSE-048,2026-02-17T19:38:56.086483Z,2026-02-17T19:58:56.086483Z,,6.707,,,,TOU
run_20260217_222909-0458,user-005,EVSE-018,2026-02-17T01:29:29.123229Z,2026-02-17T02:44:29.123229Z,,26.973,,,,TOU
run_20260217_222909-0459,user-003,EVSE-043,2026-02-17T17:49:43.010746Z,2026-02-17T19:04:43.010746Z,,8.976,,,,TOU
run_20260217_222909-0460,user-001,EVSE-016,2026-02-17T00:51:08.812659Z,2026-02-17T01:51:08.812659Z,,7.573,,,,TOU
run_20260217_222909-0461,user-009,EVSE-018,2026-02-17T01:35:34.377345Z,2026-02-17T02:50:34.377345Z,,28.205,,,,TOU
run_20260217_222909-0462,user-005,EVSE-031,2026-02-17T03:16:25.445730Z,2026-02-17T03:36:25.445730Z,,3.63,,,,TOU
run_20260217_222909-0463,user-005,EVSE-048,2026-02-17T02:52:36.942068Z,2026-02-17T03:22:36.942068Z,,5.598,,,,TOU
run_20260217_222909-0464,user-001,EVSE-016,2026-02-17T07:24:25.035864Z,2026-02-17T07:54:25.035864Z,,5.466,,,,TOU
run_20260217_222909-0465,user-007,EVSE-006,2026-02-17T23:47:40.368420Z,2026-02-18T00:47:40.368420Z,,10.914,,,,TOU
run_20260217_222909-0466,user-008,EVSE-004,2026-02-17T12:40:37.713115Z,2026-02-17T13:40:37.713115Z,,10.412,,,,TOU
run_20260217_222909-0467,user-003,EVSE-050,2026-02-17T08:51:34.492093Z,2026-02-17T09:21:34.492093Z,,3.638,,,,TOU
run_20260217_222909-0468,user-003,EVSE-037,2026-02-17T03:39:22.618865Z,2026-02-17T04:39:22.618865Z,,10.849,,,,TOU
run_20260217_222909-0469,user-001,EVSE-050,2026-02-17T01:49:43.092797Z,2026-02-17T03:04:43.092797Z,,28.573,,,,TOU
run_20260217_222909-0470,user-008,EVSE-013,2026-02-17T04:07:44.956150Z,2026-02-17T05:07:44.956150Z,,7.407,,,,TOU
run_20260217_222909-0471,user-007,EVSE-038,2026-02-17T04:57:51.150605Z,2026-02-17T05:17:51.150605Z,,3.678,,,,TOU
run_20260217_222909-0472,user-008,EVSE-023,2026-02-17T21:55:32.178577Z,2026-02-17T22:55:32.178577Z,,7.157,,,,TOU
run_20260217_222909-0473,user-010,EVSE-024,2026-02-17T06:57:13.500585Z,2026-02-17T07:17:13.500585Z,,2.519,,,,TOU
run_20260217_222909-0474,user-009,EVSE-028,2026-02-17T22:59:46.800955Z,2026-02-17T23:29:46.800955Z,,5.877,,,,TOU
run_20260217_222909-0475,user-002,EVSE-040,2026-02-17T16:27:53.505864Z,2026-02-17T16:57:53.505864Z,,5.428,,,,TOU
run_20260217_222909-0476,user-005,EVSE-046,2026-02-17T11:34:33.559955Z,2026-02-17T12:34:33.559955Z,,7.355,,,,TOU
run_20260217_222909-0477,user-002,EVSE-018,2026-02-17T00:05:54.569374Z,2026-02-17T01:05:54.569374Z,,7.249,,,,TOU
run_20260217_222909-0478,user-010,EVSE-032,2026-02-17T18:53:08.972064Z,2026-02-17T19:13:08.972064Z,,7.285,,,,TOU
run_20260217_222909-0479,user-006,EVSE-002,2026-02-17T23:21:36.868632Z,2026-02-17T23:41:36.868632Z,,3.783,,,,TOU
run_20260217_222909-0480,user-008,EVSE-037,2026-02-17T13:05:09.603492Z,2026-02-17T13:45:09.603492Z,,14.858,,,,TOU
run_20260217_222909-0481,user-001,EVSE-026,2026-02-17T04:44:45.392004Z,2026-02-17T05:24:45.392004Z,,7.343,,,,TOU
run_20260217_222909-0482,user-004,EVSE-013,2026-02-17T20:04:21.924913Z,2026-02-17T21:04:21.924913Z,,10.776,,,,TOU
run_20260217_222909-0483,user-007,EVSE-028,2026-02-17T12:32:55.611075Z,2026-02-17T13:47:55.611075Z,,26.698,,,,TOU
run_20260217_222909-0484,user-008,EVSE-003,2026-02-17T16:46:26.022796Z,2026-02-17T17:16:26.022796Z,,10.959,,,,TOU
run_20260217_222909-0485,user-009,EVSE-006,2026-02-17T13:47:07.471768Z,2026-02-17T14:07:07.471768Z,,3.512,,,,TOU
run_20260217_222909-0486,user-001,EVSE-012,2026-02-17T21:14:55.973578Z,2026-02-17T22:14:55.973578Z,,6.913,,,,TOU
run_20260217_222909-0487,user-002,EVSE-024,2026-02-17T06:03:16.666815Z,2026-02-17T07:18:16.666815Z,,13.358,,,,TOU
run_20260217_222909-0488,user-007,EVSE-013,2026-02-17T04:40:19.040499Z,2026-02-17T05:00:19.040499Z,,2.408,,,,TOU
run_20260217_222909-0489,user-004,EVSE-010,2026-02-17T12:26:11.474459Z,2026-02-17T12:56:11.474459Z,,11.767,,,,TOU
run_20260217_222909-0490,user-001,EVSE-037,2026-02-17T21:11:17.957991Z,2026-02-17T21:41:17.957991Z,,9.948,,,,TOU
run_20260217_222909-0491,user-007,EVSE-048,2026-02-17T22:45:40.323629Z,2026-02-17T23:05:40.323629Z,,2.367,,,,TOU
run_20260217_222909-0492,user-009,EVSE-032,2026-02-17T00:00:24.121827Z,2026-02-17T00:20:24.121827Z,,3.397,,,,TOU
run_20260217_222909-0493,user-001,EVSE-023,2026-02-17T11:18:14.118907Z,2026-02-17T12:18:14.118907Z,,22.023,,,,TOU
run_20260217_222909-0494,user-009,EVSE-042,2026-02-17T18:42:37.717388Z,2026-02-17T19:22:37.717388Z,,13.942,,,,TOU
run_20260217_222909-0495,user-008,EVSE-032,2026-02-17T04:47:21.162905Z,2026-02-17T05:17:21.162905Z,,11.779,,,,TOU
run_20260217_222909-0496,user-007,EVSE-015,2026-02-17T01:21:00.074062Z,2026-02-17T02:21:00.074062Z,,11.431,,,,TOU
run_20260217_222909-0497,user-004,EVSE-004,2026-02-17T12:18:38.038264Z,2026-02-17T12:58:38.038264Z,,6.849,,,,TOU
run_20260217_222909-0498,user-008,EVSE-036,2026-02-17T04:48:27.533103Z,2026-02-17T05:08:27.533103Z,,2.331,,,,TOU
run_20260217_222909-0499,user-002,EVSE-033,2026-02-17T19:58:27.199826Z,2026-02-17T20:18:27.199826Z,,2.457,,,,TOU
run_20260217_222909-0500,user-002,EVSE-019,2026-02-17T20:16:48.848718Z,2026-02-17T20:56:48.848718Z,,7.568,,,,TOU
run_20260217_224037-0001,user-002,EVSE-033,2026-02-17T23:22:59.070749Z,2026-02-18T00:02:59.070749Z,,4.879,,,,TOU
run_20260217_224037-0002,user-009,EVSE-035,2026-02-17T19:12:40.426981Z,2026-02-17T20:27:40.426981Z,,13.956,,,,TOU
run_20260217_224037-0003,user-007,EVSE-015,2026-02-17T22:05:31.662886Z,2026-02-17T22:45:31.662886Z,,13.632,,,,TOU
run_20260217_224037-0004,user-007,EVSE-011,2026-02-17T17:18:43.080691Z,2026-02-17T17:58:43.080691Z,,4.882,,,,TOU
run_20260217_224037-0005,user-005,EVSE-030,2026-02-17T00:14:05.182505Z,2026-02-17T01:29:05.182505Z,,9.089,,,,TOU
run_20260217_224037-0006,user-003,EVSE-034,2026-02-17T18:03:51.383335Z,2026-02-17T19:18:51.383335Z,,27.595,,,,TOU
run_20260217_224037-0007,user-009,EVSE-042,2026-02-17T03:19:28.633727Z,2026-02-17T03:39:28.633727Z,,7.283,,,,TOU
run_20260217_224037-0008,user-005,EVSE-035,2026-02-17T13:32:56.282342Z,2026-02-17T14:32:56.282342Z,,7.453,,,,TOU
run_20260217_224037-0009,user-009,EVSE-043,2026-02-17T01:56:22.162084Z,2026-02-17T03:11:22.162084Z,,13.965,,,,TOU
run_20260217_224037-0010,user-009,EVSE-005,2026-02-17T20:01:13.030745Z,2026-02-17T21:16:13.030745Z,,27.702,,,,TOU
run_20260217_224037-0011,user-001,EVSE-009,2026-02-17T18:29:19.429879Z,2026-02-17T18:49:19.429879Z,,3.79,,,,TOU
run_20260217_224037-0012,user-010,EVSE-047,2026-02-17T10:09:15.313464Z,2026-02-17T10:39:15.313464Z,,5.454,,,,TOU
run_20260217_224037-0013,user-002,EVSE-036,2026-02-17T22:31:43.064960Z,2026-02-17T23:11:43.064960Z,,4.925,,,,TOU
run_20260217_224037-0014,user-009,EVSE-004,2026-02-17T03:55:07.216649Z,2026-02-17T04:15:07.216649Z,,2.478,,,,TOU
run_20260217_224037-0015,user-001,EVSE-004,2026-02-17T00:20:09.315897Z,2026-02-17T01:00:09.315897Z,,7.23,,,,TOU
run_20260217_224037-0016,user-009,EVSE-005,2026-02-17T22:31:13.265824Z,2026-02-17T23:11:13.265824Z,,5.059,,,,TOU
run_20260217_224037-0017,user-004,EVSE-005,2026-02-17T14:17:33.792366Z,2026-02-17T15:32:33.792366Z,,9.143,,,,TOU
run_20260217_224037-0018,user-010,EVSE-005,2026-02-17T00:01:13.536310Z,2026-02-17T00:21:13.536310Z,,2.393,,,,TOU
run_20260217_224037-0019,user-006,EVSE-036,2026-02-17T17:08:37.089399Z,2026-02-17T18:08:37.089399Z,,22.638,,,,TOU
run_20260217_224037-0020,user-005,EVSE-003,2026-02-17T09:28:02.702945Z,2026-02-17T10:08:02.702945Z,,4.446,,,,TOU
run_20260217_224037-0021,user-003,EVSE-024,2026-02-17T08:41:33.404201Z,2026-02-17T09:21:33.404201Z,,4.903,,,,TOU
run_20260217_224037-0022,user-003,EVSE-023,2026-02-17T13:40:06.428007Z,2026-02-17T14:00:06.428007Z,,3.707,,,,TOU
run_20260217_224037-0023,user-004,EVSE-027,2026-02-17T07:58:36.953321Z,2026-02-17T08:38:36.953321Z,,14.988,,,,TOU
run_20260217_224037-0024,user-006,EVSE-015,2026-02-17T05:12:21.806733Z,2026-02-17T06:12:21.806733Z,,22.851,,,,TOU
run_20260217_224037-0025,user-004,EVSE-017,2026-02-17T14:25:12.539452Z,2026-02-17T15:05:12.539452Z,,4.834,,,,TOU
run_20260217_224037-0026,user-005,EVSE-043,2026-02-17T23:03:54.578149Z,2026-02-18T00:18:54.578149Z,,13.94,,,,TOU
run_20260217_224037-0027,user-010,EVSE-045,2026-02-17T16:26:57.688267Z,2026-02-17T16:46:57.688267Z,,7.485,,,,TOU
run_20260217_224037-0028,user-003,EVSE-033,2026-02-17T19:22:45.015966Z,2026-02-17T20:22:45.015966Z,,21.346,,,,TOU
run_20260217_224037-0029,user-003,EVSE-003,2026-02-17T08:10:15.295632Z,2026-02-17T08:50:15.295632Z,,15.25,,,,TOU
run_20260217_224037-0030,user-008,EVSE-032,2026-02-17T09:18:45.928728Z,2026-02-17T09:38:45.928728Z,,3.622,,,,TOU
run_20260217_224037-0031,user-003,EVSE-030,2026-02-17T08:14:16.587840Z,2026-02-17T08:34:16.587840Z,,2.484,,,,TOU
run_20260217_224037-0032,user-004,EVSE-021,2026-02-17T01:57:50.590751Z,2026-02-17T02:17:50.590751Z,,3.563,,,,TOU
run_20260217_224037-0033,user-008,EVSE-018,2026-02-17T09:16:46.839313Z,2026-02-17T10:31:46.839313Z,,13.684,,,,TOU
run_20260217_224037-0034,user-009,EVSE-004,2026-02-17T22:02:58.090378Z,2026-02-17T22:32:58.090378Z,,3.698,,,,TOU
run_20260217_224037-0035,user-007,EVSE-025,2026-02-17T14:38:09.203386Z,2026-02-17T15:53:09.203386Z,,27.254,,,,TOU
run_20260217_224037-0036,user-007,EVSE-022,2026-02-17T06:36:10.728973Z,2026-02-17T07:36:10.728973Z,,7.296,,,,TOU
run_20260217_224037-0037,user-007,EVSE-040,2026-02-17T17:18:18.628409Z,2026-02-17T18:18:18.628409Z,,11.402,,,,TOU
run_20260217_224037-0038,user-003,EVSE-039,2026-02-17T12:37:04.324334Z,2026-02-17T12:57:04.324334Z,,7.805,,,,TOU
run_20260217_224037-0039,user-002,EVSE-046,2026-02-17T05:18:58.781034Z,2026-02-17T05:48:58.781034Z,,5.782,,,,TOU
run_20260217_224037-0040,user-010,EVSE-003,2026-02-17T07:24:30.914463Z,2026-02-17T07:54:30.914463Z,,3.399,,,,TOU
run_20260217_224037-0041,user-007,EVSE-028,2026-02-17T08:06:24.556165Z,2026-02-17T08:26:24.556165Z,,6.879,,,,TOU
run_20260217_224037-0042,user-008,EVSE-029,2026-02-17T07:00:28.533184Z,2026-02-17T08:00:28.533184Z,,7.138,,,,TOU
run_20260217_224037-0043,user-008,EVSE-047,2026-02-17T10:18:24.990700Z,2026-02-17T11:18:24.990700Z,,11.257,,,,TOU
run_20260217_224037-0044,user-009,EVSE-023,2026-02-17T05:47:14.573939Z,2026-02-17T06:47:14.573939Z,,21.643,,,,TOU
run_20260217_224037-0045,user-005,EVSE-048,2026-02-17T16:37:27.773547Z,2026-02-17T17:07:27.773547Z,,3.37,,,,TOU
run_20260217_224037-0046,user-010,EVSE-001,2026-02-17T00:32:41.153223Z,2026-02-17T01:47:41.153223Z,,27.548,,,,TOU
