session_id,user_id,energy_kwh,import_kwh,export_kwh,net_kwh,start_ts,end_ts,batch_day,receipt_hash,merkle_root,batch_root
run_20260521_224941-0398,user-007,3.944,3.944,0.0,3.944,2026-05-23T04:57:51.150605Z,2026-05-23T05:17:51.150605Z,2026-05-23,0x13e0ce3651cdb16cc933a7da11efb8379aa52e43ff4574d20628f3f98c1a98c4,0xedce010490cc682525ce2ab7437f1495ac6e80bef08ba3a6da811c66c6b3a088,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0399,user-003,6.276,14.352,8.076,6.276,2026-05-23T03:04:07.283742Z,2026-05-23T04:04:07.283742Z,2026-05-23,0x72ec7a622f2641271507ad4ef72ba26dc1b36cb9dcb8cb887e7a65f20469a2cf,0xc24f72270bf3d5e7dd6282e3d36389eeb9566733b8663efc266c0f4959904408,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0400,user-007,-21.553,0.0,21.553,-21.553,2026-05-23T16:43:23.364473Z,2026-05-23T17:43:23.364473Z,2026-05-23,0x8792e0bf53bfb9d1aa089a3e18ffb57a4ac1ca0d9a8c61eab46a84f149b28468,0xf5b9db81803ab5b4eafef95aa5645e2fb54a6c6a29c88d909654172ff0398e0f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0401,user-005,11.289,11.289,0.0,11.289,2026-05-23T06:02:08.061029Z,2026-05-23T07:02:08.061029Z,2026-05-23,0x470c7c6fd3ac864648bcbf05c6678bfa50520ea8dd179cb9a1b6358cdfaf64dc,0x7fcc2e99f6056b16114b6c65e3a7431c0dadb9004dd9b6f0dfd63316487ad1b9,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0402,user-004,3.865,7.482,3.617,3.865,2026-05-23T19:35:16.589847Z,2026-05-23T20:35:16.589847Z,2026-05-23,0x07bc010e1d47762f5e71d44307478caa93892504fb052dac96ad48e4fb4c5eab,0x17aea406077e7c25069dff942b5a34bff541fd3d0eaf4ca10b5551432f42f679,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0403,user-009,25.984,25.984,0.0,25.984,2026-05-23T04:14:29.800239Z,2026-05-23T05:29:29.800239Z,2026-05-23,0xba35cf26f67b4bb59cc874776c4b2d8d0ebe807500493de7216126f192277158,0x7f56f2e61d7c723d36f0bddf869dcc86a7c906f2bcf28e7a958dbf3efbcd67c3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0404,user-002,11.527,11.527,0.0,11.527,2026-05-23T12:56:15.853209Z,2026-05-23T13:56:15.853209Z,2026-05-23,0x95d6f4c007f15272ac04cb1470c78ef0b4b11b42ad314d6320426df6f8023b26,0x04201173c60bad2c1f8e1288d694ff818d20a1dc9f78f177f81320d2466b7d65,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0405,user-002,4.848,9.431,4.583,4.848,2026-05-23T10:51:05.702436Z,2026-05-23T12:06:05.702436Z,2026-05-23,0xd18fed73e67e579c1f1a95e2faed70fc8c520c27b3217c2f6df7a9b11bed3135,0xb91dbcbffcf21814a7aec415a4256299d7e01ad1ca30754e7b61a1a5df9acc79,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0406,user-009,10.546,10.546,0.0,10.546,2026-05-23T19:11:11.123085Z,2026-05-23T20:11:11.123085Z,2026-05-23,0xfa13be10403c4e79690a651c2aee1bc4258fcda5823dc97f17ca04833358dbce,0x7f8944df4e5b51090303ad2f9d37dd07f9e5cf47933dbf3dda5d5e817872c026,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0407,user-009,4.197,7.711,3.514,4.197,2026-05-23T21:58:04.983200Z,2026-05-23T22:58:04.983200Z,2026-05-23,0xadfd796a9bb5fa3f4dbec279b01043534fae060b9f44703397a96f8228a6c86c,0x23fe9055110eb121b6e5b96e09a5aeeccf43e7ab963a09fe45e39cd4669ded1d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0408,user-006,-0.277,3.506,3.783,-0.277,2026-05-23T17:52:00.078344Z,2026-05-23T18:12:00.078344Z,2026-05-23,0xf8ae241aae5230c49db3c518dbfbb85afc45f842e2d5c5b40207f9e72d309330,0x28d498710a2e094424ddb0b12f4e6974ffa26df60739be6ccb46ac10a8d60fb2,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0409,user-008,23.025,23.025,0.0,23.025,2026-05-23T05:48:24.591549Z,2026-05-23T06:48:24.591549Z,2026-05-23,0x699cb885167015d421cdd6adf8b9c76f96dfa03829727a6183ae1dd19801526d,0x6ed82367a35b1e26f36022b37561e0db4bdc2f38d780e592a163fb7d8cf18a1f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0410,user-010,14.524,14.524,0.0,14.524,2026-05-23T06:33:41.254622Z,2026-05-23T07:13:41.254622Z,2026-05-23,0xa9fc658887a6cce12660773bd63dfd6dd9a694f3df21a5112a908775e99d2d30,0x8f18a4c778d1635559e0b395903c447d93d8c29a033169ff33903c08ac30bd95,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0411,user-001,0.265,5.755,5.49,0.265,2026-05-23T18:57:42.572899Z,2026-05-23T19:27:42.572899Z,2026-05-23,0xf111179656dc24a2ecf897edac08ff7df6327b52e43a73d44136965056ee7df5,0x75c42f03f7fcd412a871cad07cf6e78c08402ab386ded5f6130712264cc7f315,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0412,user-008,10.895,16.083,5.188,10.895,2026-05-23T12:40:03.333236Z,2026-05-23T13:40:03.333236Z,2026-05-23,0x0b68501e7d5d4cf62ed5db1df5cccb68040d8c4b945042dcf79191f49c396796,0x79e2324b374f89c882b3c932ad3d3975a6fa5d9fbe860e600f822898c5997620,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0413,user-008,0.346,4.0,3.654,0.346,2026-05-23T18:25:03.340085Z,2026-05-23T18:45:03.340085Z,2026-05-23,0x566b4256187c74dd2d7e45ff0f1939c29b73bcc57e674167fabc198a0d8e9a76,0x920afdfcd2f8fb2757721815f9d86f1e2859f6fdbbb54f182ae1c636657cc940,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0414,user-007,3.718,8.986,5.268,3.718,2026-05-23T23:29:02.281705Z,2026-05-24T00:09:02.281705Z,2026-05-23,0x917e85197503ebd7c4df806c7b98b8dfadbc6793f830cfe7a706a7a5a296c04e,0xd1396307b2f1e7b7656b31074021a141f851cfb6f8aa4680c5615f8ef136c66c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0415,user-007,7.35,7.35,0.0,7.35,2026-05-23T03:59:21.823563Z,2026-05-23T04:39:21.823563Z,2026-05-23,0x622d8331ddfc1662c6f7a3d1f06509cdd5893921b9f132cbf75dadb0b5f96354,0x953c37b3caf39cd7f95bb8c31aff2ee780062ae451189424626113b294f04cf3,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0416,user-008,8.327,10.043,1.716,8.327,2026-05-23T16:41:44.476410Z,2026-05-23T17:11:44.476410Z,2026-05-23,0xa0703d8988f9feaba0f19aa32fdbb1ce8f3ce5954155b263db0360b9c36652f8,0x61b4053f7a04d37829116441e70566a550fe5ffd748b6bfaa1ec1724371b3b6c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0417,user-004,2.221,3.716,1.495,2.221,2026-05-23T21:05:12.553964Z,2026-05-23T21:35:12.553964Z,2026-05-23,0x29b9a8d3c7b0d8ad5af5c0168e0fd810d9ab48481ebc3578e5cf59e780e76629,0x1cccd8b07beb574be3042f4b68acfc9c930139b5601b3c7a563b5e62398e332d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0418,user-008,2.198,2.198,0.0,2.198,2026-05-23T04:48:27.533103Z,2026-05-23T05:08:27.533103Z,2026-05-23,0x4478972f193244b92f96e70320a86eb2c7ea8f0be8b3cc36ed8d081b01e5748f,0x79b7739707b28dbcdafe1b1a9a861642e13d7d8249ae0f4a130ac1c35ffa8237,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0419,user-004,4.177,7.612,3.435,4.177,2026-05-23T02:07:10.829426Z,2026-05-23T02:37:10.829426Z,2026-05-23,0x6451ecad87c289d958d28d342eef91c5e430fbdd1f40b5749f388139ca3367f3,0x3697124f00c408abc3d81e30404d75b58e92abeb235cb1103d4c47d0de0f68cb,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0420,user-001,7.57,9.533,1.963,7.57,2026-05-23T18:05:44.692017Z,2026-05-23T19:05:44.692017Z,2026-05-23,0x72e13850b397b5e1f2da1dfce3310f8654caab3e4c7175ff42b6fbb4616323ba,0x340100c45a81291cb9f131e933131b97693c8b3379f0f87ff5f420909ecde2d0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0421,user-001,6.98,6.98,0.0,6.98,2026-05-23T13:21:41.201240Z,2026-05-23T13:41:41.201240Z,2026-05-23,0x966aaf5cb2fa86d1137d94a432e64cbf5c959a2cd21ffa59e2f15491ec084b9c,0x9a581027494e9da818ccab8acea2a415bb94c488cb6be7eee686e90545082c80,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0422,user-001,1.006,6.305,5.299,1.006,2026-05-23T08:08:20.778715Z,2026-05-23T08:38:20.778715Z,2026-05-23,0x2dc35ac721598d3dd4148fb1d7397f874e41015891d7addf31f1bb54b3514dbb,0xefde3cc7aebd0298f1f55f9d73eba9db814ce5f502ab7d2f992b009ae14acbc1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0423,user-006,13.685,13.685,0.0,13.685,2026-05-23T23:47:37.247025Z,2026-05-24T00:27:37.247025Z,2026-05-23,0x15866ee430f0941b59f5a1114cdd1929666622188f1188f59467aba745faa034,0x2241298aac4221ab44f22bb5ad954bf2658f8b89d06c34c388ea1df8b41f2683,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0424,user-005,-13.758,0.0,13.758,-13.758,2026-05-23T21:57:38.128228Z,2026-05-23T23:12:38.128228Z,2026-05-23,0x5a86a2879c2129687b0e375e575c4369ffd60c182f0d5a61f9bce7080718daf0,0xa2f02821ea6a4365b17fd42e3524e97447f6d48a1d1f1e46a6f5497359cfc3e5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0425,user-002,7.197,7.197,0.0,7.197,2026-05-23T06:24:56.395301Z,2026-05-23T07:04:56.395301Z,2026-05-23,0xc0580236f157ff79a934b91839f0452dab43f452d6f131472f936a671c52f19e,0xf69de16aaf8325f51d2bad7073ebaff99de21865cea8232d24ceec4796ed3d02,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0426,user-009,-0.084,2.75,2.834,-0.084,2026-05-23T03:42:55.565446Z,2026-05-23T04:12:55.565446Z,2026-05-23,0xd14b34298838dde628a2bf23c54bdd1e694dafb8c50e604fea48c07ffef6d647,0xad2776a9454b58ab3deba73b3485deb099bc5184edc83730b70a67425a4c77c0,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0427,user-002,9.122,9.947,0.825,9.122,2026-05-23T20:27:57.798900Z,2026-05-23T21:27:57.798900Z,2026-05-23,0x6c0686d723169b4fa1270b96d527b42e7efeed98c8d7d4f41fb4b96bfadb7f0e,0xababe80e3ae716e001ab14bbcf9d1ed70744a9fcdc09cc470c2de7fe46396b14,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0428,user-003,5.823,5.823,0.0,5.823,2026-05-23T20:31:08.489932Z,2026-05-23T21:01:08.489932Z,2026-05-23,0x5de23820565ece71669b1461aece3a3f16a2a1fb561b2de1a69c55639d2f96ac,0x18db95421f817a74cf9555ace3205ced289d93f1e9e361d180f52ab7006db916,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0429,user-002,1.148,4.205,3.057,1.148,2026-05-23T09:32:41.741533Z,2026-05-23T10:32:41.741533Z,2026-05-23,0xe0e86b6c7ba5c204cd87642e0748238b4be98ac7d5b25edfa91aa8bd46899895,0x228c1acee578cb16571c1d74cdc004e7070d6dc0d637bd2b79bc9b100a357474,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0430,user-001,4.452,4.452,0.0,4.452,2026-05-23T21:02:50.868965Z,2026-05-23T21:42:50.868965Z,2026-05-23,0xb2ff84f585e598329b77803b0e2d510a6f7e2423cc9975452337e32964291fba,0x0b889a5cd8aa209d05bdd8757a8716de0858e94fc2355d4fccb5c5ee20659f79,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0431,user-008,-10.744,0.0,10.744,-10.744,2026-05-23T07:58:12.127644Z,2026-05-23T08:28:12.127644Z,2026-05-23,0x7af2084bc0b821c0d198087cf6c62f4f098eebcc96666f463d6556191ca5ce6d,0x0b087a6968b925733ada54e1a971df4ff81c1e373eb3debc373ba57edaf79281,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0432,user-002,6.829,6.829,0.0,6.829,2026-05-23T03:12:01.611264Z,2026-05-23T03:32:01.611264Z,2026-05-23,0xec77a1a9d88ef9047372be1bd800ba37a1e7b54d4177e308ffe99c852b98be61,0xa920b1988e6e8cf1ace8c59eacceb3ca3a174dcba46cfa79b0fe7cb682a243a6,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0433,user-010,-2.27,12.925,15.195,-2.27,2026-05-23T05:48:02.049803Z,2026-05-23T07:03:02.049803Z,2026-05-23,0xee1ebe63ea41baa617e5b9b7b1d076aaae424f77908d844975548965da15535a,0xcaa4ed9622f0595736cc954930170c079b9dc2de464ba7d8e0b15f750fe74d38,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0434,user-009,3.685,4.311,0.626,3.685,2026-05-23T16:21:58.157584Z,2026-05-23T17:01:58.157584Z,2026-05-23,0xcd5dbf4fb73e62594f996b8e9008a3f48337a65be4eb6222a852c28e3b175106,0xdb92b65fccd55839a4f40bf4d75a6067e9e98d1edb34021336ca3739a8d72a5c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0435,user-005,-4.951,0.0,4.951,-4.951,2026-05-23T14:37:29.208949Z,2026-05-23T15:17:29.208949Z,2026-05-23,0x1c8db9e03bea22e4a3d7f19fe8ba5d45366811cd6efe29fa4a1dba27c9760e10,0x7160c5f6113c54909ef83254f3926c0d3b3687c63a34ab1a9ded0c37c1b9de3c,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0436,user-005,-21.893,0.0,21.893,-21.893,2026-05-23T22:31:41.397109Z,2026-05-23T23:31:41.397109Z,2026-05-23,0xff0f6abdd27f4a8dfc78529189eeafbad8410049377239fa788c8c753036c6df,0x0943d85da664fd4d569136313759c0a961dfe0afdf22170b77e3a89decba6e6d,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0437,user-003,3.49,3.49,0.0,3.49,2026-05-23T15:01:26.428952Z,2026-05-23T15:31:26.428952Z,2026-05-23,0xb59d9112a016cf07ad33014df537bc7eaed185c1598748dfb317547020c1434e,0xf8e069c1317e7b6788969784e9f3e3180da5486f7b0490e020312cfa94ddbb79,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0438,user-001,10.935,10.935,0.0,10.935,2026-05-23T01:34:45.011094Z,2026-05-23T02:34:45.011094Z,2026-05-23,0x994df9d85b55d6d917f08b2cb9a3a0cf097a790f0b3e2eae7ce7e19cbb65b4b8,0xe4e0e87a6fba05694c9ba26a076809a9d2c23af23edddf8e3603f3ebe47f0980,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0439,user-007,14.252,14.252,0.0,14.252,2026-05-23T18:55:22.544768Z,2026-05-23T20:10:22.544768Z,2026-05-23,0x5ffab77f68c6303c195199058d318674419a2eb7e8850a3740d32dc9e07ff455,0x8590d63e72310f90d07a482d45c58bdbe54187dc3fca16f4340691a3cfab0e95,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0440,user-007,10.682,10.682,0.0,10.682,2026-05-23T10:38:39.687448Z,2026-05-23T11:38:39.687448Z,2026-05-23,0x6dc0cc2fefae557c580becf259e9eaa6db8f7903cb68d1b60d9381906b1d6664,0xf3d2ed212070d5e03f3c9cd546ce3bc5e2f7bc600b823157522b19c4dd51b294,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0441,user-002,0.023,2.627,2.604,0.023,2026-05-23T12:52:43.365259Z,2026-05-23T13:22:43.365259Z,2026-05-23,0x9c9e2373192303da271093ff4ba9b3a02fab11565f228a51327c9a6c9797d2c9,0x7c34539196f96030227d5e7e4dbdc30392ea15a0b072f7ffee68c8f883928405,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0442,user-006,21.187,21.187,0.0,21.187,2026-05-23T23:06:00.821891Z,2026-05-24T00:06:00.821891Z,2026-05-23,0x5535d6990be67e7d47670e431c846f7077d30ea5b1eebd673dd62f75da5cb7a2,0xd6635c4d5fb18de1d6a315f1673c239c87bf718834dbda5149c5aefc81c3b267,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0443,user-003,8.63,8.63,0.0,8.63,2026-05-23T17:45:08.444867Z,2026-05-23T19:00:08.444867Z,2026-05-23,0x7f7acdfb561acc1e61a4042f8f31e7e66e822315484e92b1fb68011372d2b375,0x6e854dedaa9280d0ef5cf4914511247a131ee29ceffb7354ee48de91a55030a4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0444,user-008,9.508,9.508,0.0,9.508,2026-05-23T12:05:22.344585Z,2026-05-23T13:20:22.344585Z,2026-05-23,0xfa9236951f5bceead375fcbd9e3d249767096fcd7ef66a056681c242db2aa05a,0xf3c4e84e1f51c53388b6c1d7a06f358af6366b5ac2c7e72b50e5864ebb38d0b2,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0445,user-002,7.112,7.112,0.0,7.112,2026-05-23T23:18:51.794206Z,2026-05-24T00:18:51.794206Z,2026-05-23,0x8e0c6ee51400f46eb247f70025098d0bc27a8c5d95d33997252f082b08eff388,0x279958dc6a262b88ebf8cf4b2711d52fb41c4026552ec0ae53ce3e1cb0422448,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0446,user-002,-2.396,0.0,2.396,-2.396,2026-05-23T21:55:49.802000Z,2026-05-23T22:15:49.802000Z,2026-05-23,0x3d201ce74717fe4e606a79e7d8c6b360f2dc7463139d4d8f3464f70511981633,0x840290cca16735fb67278f4de609b022ed878361fb14617b25240dbc4fc84cb9,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0447,user-007,0.3,4.166,3.866,0.3,2026-05-23T22:24:15.721613Z,2026-05-23T22:44:15.721613Z,2026-05-23,0x49a2fdda0eaf959d77937ac336d115064af40ddfb8d9050f88e4c12fe6d15b70,0xb7399b28128e5e94d14380fdc0bff5e500a7e6de177b308d06688f8b1ec4db93,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0448,user-008,24.073,25.572,1.499,24.073,2026-05-23T04:53:57.771846Z,2026-05-23T06:08:57.771846Z,2026-05-23,0xcaab3e5f7cc1f55f00e0fab371e53bf9147506d4459af29961f729c9dd6844b0,0x183d83e0dfffc0e3fd5c2caf3131dd67db5f41a9c11ebf4df3e093d454d3aa2f,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0449,user-006,2.779,5.91,3.131,2.779,2026-05-23T16:30:53.336044Z,2026-05-23T17:45:53.336044Z,2026-05-23,0x19ec749d95c15cc5afa6b69d87a52f43cd5bd36e753e8500664f4a71b5231a86,0x863c444efc380511599164bf939f6266ae67e6d87193e9a5a4592e8c11bda721,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0450,user-008,14.358,14.358,0.0,14.358,2026-05-23T09:35:20.536993Z,2026-05-23T10:15:20.536993Z,2026-05-23,0xfebda6ba2db273c2e97a3cfa88dc5b56c081f34685491618aaff537a3ef1e358,0x3e5317732d4873a7ac4e1f74d88c16173898d5b43f0165c664d9dcfe10f35311,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0451,user-010,21.722,21.722,0.0,21.722,2026-05-23T18:52:04.832944Z,2026-05-23T19:52:04.832944Z,2026-05-23,0xfdd890ff27b5bf5b591f23148db66176d950c0501d93f2782a49e3d3161f071b,0x4c9dfa350df7e0fa7c1c8727378a127ea3b2fd6b7df7dc15eb06cbf4e6059bc1,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0452,user-004,3.618,3.618,0.0,3.618,2026-05-23T19:14:07.920488Z,2026-05-23T19:44:07.920488Z,2026-05-23,0xe3645407857ef6e7bf444e3f0d4ad4445a7c73b90a103b3d6f158f85ca7f469b,0x0857b28d64f42212bf71f57707a1b8752d6d2ebb8cd8de1712e389660c25becc,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0453,user-007,3.631,3.631,0.0,3.631,2026-05-23T08:15:59.301361Z,2026-05-23T08:35:59.301361Z,2026-05-23,0x175bbd90acbc2e8a9a417d201a555b289d1cb7147d73cbef5fcf763b720958bd,0x6dd67a5eb3df2a6341295493c561f41d92fef2a654ee4ef56f69f6e59dd410ef,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0454,user-007,1.234,1.855,0.621,1.234,2026-05-23T02:54:07.290931Z,2026-05-23T03:14:07.290931Z,2026-05-23,0x19fd691ad9dcbdebf7b35c45186a41032d6ae23541c2b0c8f7349de7938c94ab,0x4e995725b5ddb111eaa603b0960e5c398e4fd79f9a4413764ae7d7de32b0aab5,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0455,user-010,13.459,13.459,0.0,13.459,2026-05-23T09:53:15.044625Z,2026-05-23T11:08:15.044625Z,2026-05-23,0x23c6733993c2ffd240c6336aabcf228812c37dbce1f8196d93b4711f88ee1094,0x94bc1f5912a4c4a0119e061b57893042764ed8034270e06cc1302875c1b15b07,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0456,user-006,21.014,21.014,0.0,21.014,2026-05-23T11:22:18.902017Z,2026-05-23T12:22:18.902017Z,2026-05-23,0x55c1edba0f073c25711e12723249f197a1989f7f636b48ab7109023289be8971,0xf559e07249b65be824fec862ee4430ffbb269aba5c82e230ea7446b8dc270158,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0457,user-009,-3.608,0.0,3.608,-3.608,2026-05-23T21:56:56.829657Z,2026-05-23T22:16:56.829657Z,2026-05-23,0x2ff8f4b853ae4f26fc288b2c512a57a0215df26a2db907ede9720268ccbe833f,0xe16b26868a32f42b23157f52df4e28091205f11aaa5030c44fc9878152ccfd9b,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0458,user-006,-7.438,0.0,7.438,-7.438,2026-05-23T04:40:30.814199Z,2026-05-23T05:20:30.814199Z,2026-05-23,0xf18d1b950692f45806eb7a3449c83d461df28fa21b3363b6b10bd1f6dbf633d6,0x0b872600d75447f47c20c271c6fd1552c42fa1adb5505d1be63942f3fa6b1ef4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0459,user-002,-8.654,0.0,8.654,-8.654,2026-05-23T15:20:15.532626Z,2026-05-23T16:35:15.532626Z,2026-05-23,0x4b680294eb91f4929b738c5d17ce7258dc0ff0cddb79ee71727759553a8ba497,0x445177c0dd463c09db0bc555038f59b420a0449fa4e76510ea09334af2aba061,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0460,user-007,3.871,3.871,0.0,3.871,2026-05-23T04:15:31.182288Z,2026-05-23T04:35:31.182288Z,2026-05-23,0x6da7af77a26f9c865bf48ffd448869e2168169fb62f163c647b9e13c6b360485,0x67742469548b38a14ba2006690f5150b52b0ff4431b48a826b6de637e8687662,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0461,user-009,13.555,13.555,0.0,13.555,2026-05-23T09:53:42.885570Z,2026-05-23T11:08:42.885570Z,2026-05-23,0x64c9424f47f5ec99136a552007a1d464bcaee30eb35cb4d66fc218c83f90e7c6,0xa1dc71f50730c36b104956f305a4703e730bf5a98ae2cdb6607b2ee18f8b0d07,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0462,user-007,-13.45,0.0,13.45,-13.45,2026-05-23T05:40:30.487432Z,2026-05-23T06:55:30.487432Z,2026-05-23,0x6c4ed4534956937fad7c10932417a440d9cd0a8430f0a43ad1de1fadc5a8e490,0x0a432316285b5809ef5c5b7365b17b9b5a90c390b3da2d920eec8bf9c38810f4,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
run_20260521_224941-0463,user-008,2.562,3.727,1.165,2.562,2026-05-23T08:38:50.114375Z,2026-05-23T09:18:50.114375Z,2026-05-23,0xd5e9120f0507c179d41e2a9a1c4170eb8dfeec34d4058758e84d3d44a4f22d9f,0x17017e67efd7239a9c5a6143aedad87431633985897035eb7fb0107ebdcf956e,0xbe1369722ce118053c2d04f154ff377fa20008e7129f687a7bcf68ac50a4f620
